,Unnamed: 0,budget,popularity,new release_date,new spoken_languages,new cast,new production_companies,new production_countries,new crew,new geners,new keywords,revenue,runtime,vote_average,vote_count
215,215,130000000.0,60.810723,12.0,4,2,6,3,92.54725395519512,24.39987544519241,11,289047763.0,92.0,5.4,2589.0
216,216,120000000.0,51.328145,7.0,6,0,5,3,32.1509696969697,18.66506230073678,1,609016565.0,127.0,7.2,5797.0
217,217,110000000.0,46.834704,12.0,1,1,4,2,46.14405128205128,24.028621162740944,2,228738393.0,114.0,5.2,1712.0
218,218,120000000.0,62.641286,3.0,1,2,1,3,88.30649801587303,12.156837483566658,3,415484914.0,123.0,5.9,2341.0
219,219,120000000.0,33.616115,16.0,3,5,1,1,36.575714285714284,18.162784574614896,3,259175788.0,106.0,5.2,914.0
220,220,130000000.0,68.889395,7.0,2,1,3,2,96.39999613046983,18.51086996559389,4,403170142.0,124.0,6.3,5080.0
221,221,120000000.0,27.990284000000006,17.0,1,2,1,1,18.474999999999998,24.460052107229686,2,169956806.0,78.0,5.4,613.0
222,222,115000000.0,67.33766999999999,6.0,1,2,2,1,88.63877289377291,24.688183430178864,1,286140700.0,109.0,6.4,3439.0
223,223,105000000.0,27.835436,15.0,1,2,1,1,160.87753357753363,12.112737289721,2,115772733.0,119.0,6.3,1570.0
224,224,120000000.0,66.757869,5.0,1,2,2,2,50.443333333333335,12.112737289721,5,242688965.0,102.0,5.7,2342.0
225,225,120000000.0,17.060695000000006,11.0,1,2,4,3,101.80197552447552,18.14592786787946,3,93945766.0,135.0,5.7,354.0
226,226,120000000.0,11.137655,9.0,1,3,1,1,42.8174358974359,18.638443883556757,2,48668907.0,121.0,4.9,223.0
227,227,117000000.0,44.906918,9.0,3,3,3,1,151.0570371989122,11.999135925966243,5,261930431.0,109.0,5.9,1547.0
228,228,120000000.0,67.698004,6.0,1,2,2,1,75.2541341991342,24.552272463192352,3,286168572.0,124.0,6.4,4800.0
229,229,113000000.0,44.108427,14.0,1,2,1,1,27.050277777777772,18.276385938369653,0,850000000.0,140.0,7.1,4116.0
230,230,120000000.0,43.987061,17.0,1,2,1,1,33.54472222222222,18.276385938369653,4,649398328.0,142.0,6.4,3992.0
231,231,115000000.0,106.815545,18.0,1,4,2,1,152.6223188405797,18.296403458581032,3,562816256.0,92.0,7.5,5996.0
232,232,120000000.0,15.953444,6.0,1,3,5,2,99.6107629188847,24.355775251346756,5,415440673.0,126.0,6.3,4053.0
233,233,115000000.0,54.035265,20.0,1,3,1,1,27.122499999999995,18.276385938369653,0,924317558.0,136.0,6.3,4432.0
234,234,135000000.0,64.18332099999999,6.0,1,2,1,1,26.28333333333333,30.539441420206785,4,585178928.0,98.0,6.8,2399.0
235,235,97250400.0,20.344364,11.0,2,0,2,5,39.06666666666666,24.233961968151995,3,132900000.0,116.0,5.0,471.0
236,236,115000000.0,18.714197,17.0,3,4,1,1,49.747685647685636,25.927503074116476,1,77628265.0,134.0,5.8,341.0
237,237,115000000.0,60.467984,3.0,1,2,2,1,12.404166666666667,18.66506230073678,2,164602163.0,114.0,6.0,1523.0
238,238,125000000.0,143.350376,5.0,1,3,3,1,53.52927419354838,30.313508679714538,7,477200000.0,101.0,5.8,2636.0
239,239,105000000.0,110.153618,6.0,1,3,2,2,88.06422714540362,18.6467809325804,1,716392705.0,91.0,7.3,5751.0
240,240,116000000.0,16.90444,22.0,1,1,1,1,99.61857142857144,18.32048613221531,5,178127760.0,108.0,5.7,428.0
241,241,135000000.0,39.873791,3.0,1,1,3,3,42.651774193548384,24.242173887591996,3,245623848.0,112.0,5.8,963.0
242,242,120000000.0,38.126095,4.0,1,0,3,1,77.13404698015164,18.276385938369653,3,167977596.0,100.0,4.4,2278.0
243,243,110000000.0,48.780039,13.0,3,5,4,2,30.698235294117648,30.275364465750457,1,574480841.0,108.0,6.3,2862.0
244,244,110000000.0,100.412364,4.0,1,3,3,3,80.14711538461538,18.616848638056325,2,470490832.0,114.0,6.0,2968.0
245,245,110000000.0,42.887121,22.0,5,3,1,2,31.584188034188035,18.32048613221531,4,333011068.0,119.0,6.0,925.0
246,246,110000000.0,23.657284,19.0,1,3,3,2,149.10593073593074,25.927503074116476,5,215294342.0,165.0,6.8,1099.0
247,247,110000000.0,76.840712,15.0,5,6,2,1,146.61984543234547,12.427179952411155,1,362744280.0,125.0,6.4,2124.0
248,248,110000000.0,44.635452,14.0,2,4,4,1,63.13982919254658,24.574582066424103,8,478207520.0,120.0,6.5,2965.0
249,249,110000000.0,103.718387,4.0,1,3,2,1,105.61911111111112,18.350418426739388,4,295238201.0,119.0,6.2,3829.0
250,250,116000000.0,45.616098,15.0,1,6,5,1,213.73590659340653,6.460011154489665,1,102000000.0,170.0,7.0,1489.0
251,251,112000000.0,22.845143,9.0,1,1,4,1,18.111596736596738,5.957733428367781,3,237382724.0,85.0,4.9,621.0
252,252,120000000.0,31.703608000000006,8.0,2,4,1,1,18.789473684210527,18.3108808924092,8,227817248.0,119.0,5.5,1251.0
253,253,110000000.0,71.51059599999998,5.0,1,0,2,1,56.0415873015873,12.738349062483959,2,337580051.0,102.0,6.1,2397.0
254,254,110000000.0,36.65422,8.0,1,1,2,1,41.507798573975045,30.539441420206785,4,563749323.0,103.0,5.5,1179.0
255,255,110000000.0,19.625972,15.0,2,3,1,1,54.3313043478261,12.338670030213251,0,103951461.0,76.0,5.7,389.0
256,256,110000000.0,86.105615,3.0,1,2,3,1,67.66161111111111,12.234983440771192,4,179246868.0,121.0,5.9,1998.0
257,257,110000000.0,37.19504600000001,8.0,1,2,6,2,107.10127079619726,18.572748444210667,4,299268508.0,127.0,6.6,2692.0
258,258,105000000.0,32.473628000000005,6.0,1,2,2,1,5.383333333333333,24.37579277155813,1,347434178.0,105.0,5.5,695.0
259,259,160000000.0,23.336875,22.0,2,2,1,1,92.12936204146733,18.32048613221531,0,164508066.0,121.0,4.1,434.0
260,260,110000000.0,45.94834,6.0,1,3,1,1,90.05088522588521,18.276385938369653,3,125537191.0,114.0,6.6,2303.0
261,261,110000000.0,48.93337,12.0,3,2,4,2,67.04611111111112,12.156837483566658,11,383531464.0,128.0,6.4,2089.0
262,262,93000000.0,138.049577,18.0,1,2,2,2,92.15162087912088,18.284440459224214,1,871368364.0,178.0,8.0,8705.0
263,263,110000000.0,22.643776000000006,15.0,6,5,2,4,212.8848730158729,18.162784574614896,4,72178895.0,120.0,5.7,672.0
264,264,107000000.0,18.866672,18.0,1,5,1,1,59.25111111111112,6.460011154489665,2,87713825.0,157.0,6.7,447.0
265,265,0.0,18.251129,16.0,1,1,3,1,34.25214782964783,18.07031331950334,1,0.0,82.0,4.9,366.0
266,266,120000000.0,95.914473,15.0,1,4,3,2,165.9179006763845,12.112737289721,10,347234916.0,115.0,6.7,3793.0
267,267,130000000.0,44.490453,14.0,4,4,3,5,183.6323315348315,32.091151722765126,0,211643158.0,144.0,6.6,1157.0
268,268,133000000.0,30.475297,20.0,1,1,1,2,12.474999999999998,24.37579277155813,3,300135367.0,84.0,5.8,959.0
269,269,105000000.0,62.479574,10.0,2,3,1,1,196.46077639751547,24.967340345405315,4,267045765.0,97.0,6.7,1247.0
270,270,108000000.0,167.93287,4.0,2,4,3,1,88.43050661998029,18.69499459526086,4,630161890.0,141.0,7.6,7268.0
271,271,126000000.0,37.68056,14.0,1,4,2,1,44.6518116924189,24.39182092433785,3,162949164.0,136.0,6.5,1770.0
272,272,90000000.0,1.004579,18.0,1,0,1,0,5.550000000000001,12.178432729067094,1,10372291.0,104.0,3.7,16.0
273,273,90000000.0,52.995628,19.0,1,4,2,1,100.62951046972267,18.468582450009617,8,237202299.0,118.0,6.1,1485.0
274,274,103000000.0,95.301296,19.0,1,1,3,2,119.84660698160698,18.66506230073678,1,457640427.0,155.0,7.9,5439.0
275,275,102000000.0,65.948959,17.0,2,4,4,1,168.23675824175822,24.504058800511896,3,358372926.0,145.0,7.1,2608.0
276,276,100000000.0,132.397737,17.0,1,2,2,3,188.72662680456799,18.276228539784213,3,876688482.0,161.0,7.4,5815.0
277,277,150000000.0,88.935165,13.0,2,2,2,5,227.45897130647137,18.32048613221531,3,599045960.0,144.0,7.3,3855.0
278,278,100000000.0,51.188633,18.0,1,2,2,1,26.355666666666664,24.39182092433785,4,362211740.0,119.0,5.6,1243.0
279,279,100000000.0,101.74155,28.0,2,2,2,2,104.518023989899,18.228172275689197,3,520000000.0,137.0,7.7,4185.0
280,280,80000000.0,33.691694,10.0,1,3,5,1,101.98876190476192,19.500898978075476,0,214104620.0,140.0,6.5,1344.0
281,281,100000000.0,42.361215,12.0,1,5,4,2,93.16155684255685,12.771756120932624,4,266465037.0,157.0,7.4,1502.0
282,282,115000000.0,38.729418,25.0,4,2,1,1,53.173958333333324,12.156837483566658,5,378882411.0,141.0,6.8,1116.0
283,283,100000000.0,40.597856,10.0,1,4,5,1,32.00512820512821,18.887191106900822,3,150166126.0,106.0,6.2,954.0
284,284,100000000.0,32.389353,9.0,1,4,4,1,29.873095238095242,12.178432729067094,1,310650585.0,98.0,5.4,1060.0
285,285,100000000.0,24.399642,9.0,1,4,2,1,30.13,18.3108808924092,2,170432927.0,107.0,6.1,1383.0
286,286,100000000.0,24.507987,23.0,1,2,1,2,87.16616439116439,24.892735162879024,7,242295562.0,115.0,5.6,543.0
287,287,100000000.0,82.121691,7.0,3,4,2,1,130.6446223221223,12.868344487822998,8,425368238.0,165.0,7.8,10099.0
288,288,100000000.0,46.727941,23.0,2,1,1,1,61.20309523809523,18.798681184702914,5,100138851.0,91.0,6.8,1129.0
289,289,100000000.0,51.113717,19.0,1,1,2,1,39.99297101449275,30.539441420206785,0,169327687.0,78.0,7.2,1490.0
290,290,100000000.0,53.73289200000001,7.0,1,4,2,1,111.84167388167387,18.32048613221531,2,312573423.0,103.0,6.1,2896.0
291,291,100000000.0,58.849256,15.0,3,4,3,1,151.59184380305607,24.59637265703801,0,347451894.0,131.0,6.4,1926.0
292,292,100000000.0,30.863434,13.0,1,1,5,3,51.01149397197784,24.317631037382675,2,249288105.0,104.0,4.9,967.0
293,293,100000000.0,31.586215000000006,10.0,1,4,4,1,39.53424242424243,12.112579891135562,0,100086793.0,101.0,6.4,572.0
294,294,100000000.0,36.711378,6.0,1,1,2,1,25.625,24.581707991839004,0,268426634.0,102.0,6.4,1121.0
295,295,100000000.0,41.426678,9.0,5,3,4,4,99.08697649572649,18.37753678426597,2,278731369.0,103.0,6.0,1699.0
296,296,100000000.0,20.652943,20.0,3,1,0,1,121.81568681318684,24.189072701595446,10,211989043.0,121.0,5.5,482.0
297,297,100000000.0,52.792678,13.0,2,2,2,2,122.66362017884074,18.616848638056325,1,170877916.0,143.0,7.3,2281.0
298,298,100000000.0,95.007934,6.0,2,3,2,1,218.38670274170275,18.729489549300403,5,392000694.0,180.0,7.9,6571.0
299,299,100000000.0,48.205606,24.0,1,5,1,2,48.28176785714287,18.43253677701852,3,336529144.0,121.0,5.2,1498.0
300,300,105000000.0,58.782359,22.0,1,0,2,1,77.74166666666667,24.39182092433785,4,121214377.0,129.0,6.7,1560.0
301,301,102000000.0,73.872343,7.0,1,4,0,4,178.91726190476186,12.531345946612204,4,130482868.0,172.0,6.6,2977.0
302,302,80000000.0,37.321848,9.0,1,1,2,2,25.257777777777775,24.581707991839004,0,140073390.0,97.0,6.5,703.0
303,303,100000000.0,32.271938,15.0,2,0,3,1,140.19703907203905,12.35314746404142,1,82102379.0,104.0,4.2,808.0
304,304,100000000.0,76.842247,5.0,1,2,2,1,91.38425153793575,12.205051146247115,1,243400000.0,99.0,5.6,1680.0
305,305,140000000.0,38.924136,17.0,1,0,2,1,89.8203519668737,30.653042783961542,7,109578115.0,95.0,7.2,948.0
306,306,100000000.0,19.38841,10.0,1,1,3,1,89.01667857142856,18.192716869138973,1,68688831.0,102.0,5.3,381.0
307,307,90000000.0,61.025639,5.0,1,5,3,2,75.83571428571427,18.32048613221531,4,206172544.0,127.0,6.1,1795.0
308,308,105000000.0,33.507289,4.0,1,0,2,3,81.78450174825176,18.468582450009617,3,133718711.0,114.0,5.5,783.0
309,309,84000000.0,17.815595000000005,14.0,1,1,1,2,13.6,24.233961968151995,0,0.0,94.0,3.6,338.0
310,310,100000000.0,50.767332,4.0,1,1,3,1,71.66250804448174,31.509640143847832,5,93820758.0,122.0,6.5,1276.0
311,311,100000000.0,12.092241,17.0,1,2,4,2,24.06607142857143,18.07047071808878,1,7103973.0,95.0,4.4,142.0
312,312,100000000.0,30.254021,9.0,2,4,5,4,117.27252654091943,31.477443851590476,0,94882889.0,115.0,6.4,717.0
313,313,99000000.0,34.308098,4.0,1,0,2,1,44.6,6.30547945205479,2,246233113.0,88.0,6.5,604.0
314,314,10000000.0,3.091077,22.0,1,0,0,1,58.60468128057977,25.16307763172352,1,13835130.0,110.0,7.1,73.0
315,315,98000000.0,41.862983,18.0,2,1,2,1,30.884285714285717,18.284440459224214,0,433013274.0,130.0,6.0,2206.0
316,316,100000000.0,46.160048,17.0,4,6,2,2,129.2007875457875,19.500898978075476,5,193772504.0,167.0,7.1,1910.0
317,317,94000000.0,12.516546,8.0,3,1,0,2,35.15,19.886100576518015,0,95311434.0,145.0,7.1,187.0
318,318,85000000.0,23.230851,12.0,1,2,2,1,38.44130434782609,18.296403458581032,0,149044513.0,85.0,5.9,601.0
319,319,90000000.0,19.224754,15.0,1,2,2,1,60.920998427672956,18.07047071808878,1,102000000.0,93.0,5.4,334.0
320,320,92000000.0,44.455166,18.0,2,3,3,2,215.86617489388712,19.467491919626813,0,172989651.0,144.0,7.2,1811.0
321,321,0.0,16.460356,7.0,1,3,2,1,29.685000000000002,5.957733428367781,0,104907746.0,85.0,5.6,578.0
322,322,90000000.0,109.528572,22.0,3,2,1,1,189.12252380952384,30.47121023731495,6,263920180.0,126.0,7.3,3885.0
323,323,100000000.0,18.325897,9.0,2,0,2,1,39.80714285714286,18.638443883556757,0,288347692.0,146.0,5.4,426.0
324,324,95000000.0,37.054554,19.0,1,1,2,1,71.6986111111111,24.460052107229686,1,76432727.0,89.0,7.0,858.0
325,325,95000000.0,65.22986800000001,7.0,1,4,2,1,31.55,24.460052107229686,0,877244782.0,88.0,6.2,2672.0
326,326,95000000.0,101.187052,4.0,1,2,1,2,59.597542735042744,24.79329034632454,2,543514353.0,105.0,6.7,2374.0
327,327,65000000.0,29.257137,10.0,1,3,4,3,116.12577350427351,12.539400467466766,4,93525586.0,136.0,6.6,1065.0
328,328,94000000.0,85.688789,16.0,1,5,1,1,79.19398550724637,12.338670030213251,3,940335536.0,100.0,7.6,6122.0
329,329,94000000.0,123.630332,16.0,1,2,2,2,84.35162087912089,18.284440459224214,4,1118888979.0,201.0,8.1,8064.0
330,330,79000000.0,106.914973,17.0,1,2,2,2,92.15162087912088,18.284440459224214,3,926287400.0,179.0,8.0,7487.0
331,331,95000000.0,63.628459,5.0,1,2,2,4,89.09749088630669,12.243037961625754,2,114178613.0,102.0,5.2,957.0
332,332,115000000.0,41.498631,18.0,1,2,5,1,92.06028126113652,24.39987544519241,1,274703340.0,100.0,5.7,2192.0
333,333,100000000.0,58.991388,5.0,1,3,1,3,87.36294871794873,24.922667457403097,3,103039258.0,119.0,5.9,2295.0
334,334,93000000.0,1.859364,18.0,2,1,1,1,108.85872335997337,24.39182092433785,3,368780809.0,92.0,5.7,2077.0
335,335,93000000.0,138.433168,8.0,1,2,6,1,98.41580586080586,24.688183430178864,1,482860185.0,105.0,7.0,4347.0
336,336,90000000.0,21.436682,11.0,1,1,2,1,138.000507518797,18.276228539784213,2,162839667.0,95.0,6.3,572.0
337,337,92000000.0,65.40259499999999,6.0,2,1,6,1,92.47923076923078,12.156837483566658,3,304654182.0,98.0,5.2,3493.0
338,338,145000000.0,10.660441,15.0,2,2,2,1,120.6330681441728,19.834422755361686,0,25819961.0,137.0,5.8,106.0
339,339,92000000.0,77.817571,15.0,2,3,2,1,107.65231884057974,24.543721176460366,5,631442092.0,115.0,7.4,5152.0
340,340,98000000.0,7.029308,24.0,2,0,2,4,41.6995174149522,12.205051146247115,1,10017322.0,119.0,5.7,136.0
341,341,95000000.0,61.121717,9.0,1,3,7,2,109.32768232799191,18.276228539784213,2,226497209.0,118.0,6.0,2010.0
342,342,90000000.0,104.121555,22.0,2,5,2,1,106.49392300509949,24.234119366737435,4,589390539.0,98.0,6.9,4412.0
343,343,90000000.0,73.575118,20.0,1,4,1,1,145.34565217391307,18.296403458581032,3,497366869.0,92.0,7.3,3806.0
344,344,100000000.0,37.698465,9.0,1,1,3,1,62.03583333333333,12.156837483566658,0,167805466.0,98.0,6.3,1165.0
345,345,90000000.0,35.814765,18.0,3,1,1,1,19.076541353383462,24.426315878377398,1,347325802.0,90.0,6.4,1054.0
346,346,100000000.0,15.835672,19.0,1,1,3,1,121.64884615384614,24.643727031477745,2,155464351.0,130.0,6.3,488.0
347,347,100000000.0,46.781182,10.0,1,1,2,1,52.87880434782609,18.296403458581032,0,242988466.0,90.0,6.5,1747.0
348,348,90000000.0,69.457898,10.0,1,5,2,1,19.588333333333335,24.460052107229686,3,886686817.0,94.0,6.5,2271.0
349,349,90000000.0,43.348022,6.0,1,2,6,1,37.44994505494506,24.660782544483197,0,188133322.0,114.0,7.0,3144.0
350,350,92000000.0,40.20395,19.0,5,4,1,1,66.26592643467643,30.58996452702605,1,264105545.0,98.0,5.6,1232.0
351,351,90000000.0,63.429157,13.0,2,4,4,2,74.10861111111112,18.887191106900822,4,289847354.0,151.0,7.9,4339.0
352,352,90000000.0,67.427755,21.0,2,2,2,1,36.6,18.502318678861904,3,304320254.0,88.0,7.6,2008.0
353,353,92000000.0,43.192048,11.0,2,8,3,3,107.48101648351648,11.999135925966243,2,188072649.0,107.0,6.5,1667.0
354,354,90000000.0,47.651083,8.0,1,2,3,3,147.66045189087643,25.163077631723517,7,232617430.0,158.0,7.2,2434.0
355,355,90000000.0,51.88107700000001,24.0,3,2,2,1,63.212698412698415,12.156837483566658,15,366101666.0,128.0,6.9,2066.0
356,356,90000000.0,57.834787,10.0,2,2,3,3,71.4053286990787,24.792682637512772,2,524028679.0,128.0,7.0,5766.0
357,357,100000000.0,29.608322,3.0,1,1,2,1,29.35,6.460011154489665,0,94061311.0,125.0,5.3,621.0
358,358,120000000.0,51.548589,18.0,3,0,2,1,74.3263043478261,24.573653470984443,1,186053725.0,95.0,6.7,1224.0
359,359,0.0,27.867368,4.0,1,2,4,1,16.791666666666664,24.460052107229686,2,233755553.0,92.0,5.8,428.0
360,360,75000000.0,38.832842,11.0,2,3,3,2,37.49821428571428,26.001535562486215,8,200276000.0,121.0,6.7,1173.0
361,361,90000000.0,40.597344,11.0,2,3,3,1,134.82009895019655,11.999135925966243,1,201596308.0,113.0,5.5,1048.0
362,362,88000000.0,140.849495,4.0,1,4,2,1,106.78668249908658,18.07047071808878,1,243637091.0,105.0,5.6,2513.0
363,363,100000000.0,34.035114,18.0,1,6,3,1,127.12549350649353,18.69499459526086,5,235926552.0,146.0,6.8,1974.0
364,364,90000000.0,16.302378,16.0,1,2,1,1,29.89705882352941,30.46163483029424,3,182290266.0,99.0,5.2,466.0
365,365,90000000.0,55.249434,22.0,1,4,1,1,151.3026709401709,18.8072324714349,2,171120329.0,150.0,7.2,1308.0
366,366,95000000.0,28.200874,19.0,1,2,1,2,42.73235294117647,18.228172275689197,1,190213455.0,112.0,5.6,634.0
367,367,80000000.0,18.69984,14.0,3,2,4,4,154.26224939975987,12.427179952411155,5,162944923.0,128.0,6.2,392.0
368,368,90000000.0,40.262261,6.0,1,3,6,1,48.692469295410476,18.276228539784213,2,174578751.0,106.0,5.9,1648.0
369,369,95000000.0,56.81105600000001,16.0,2,3,5,4,31.657440476190477,24.39987544519241,1,156505388.0,117.0,5.5,1418.0
370,370,90000000.0,51.535701,3.0,2,4,2,4,51.719627594627596,36.86585105184875,4,334901337.0,129.0,6.7,3235.0
371,371,68000000.0,20.913852,22.0,2,1,2,1,63.40714285714285,30.612520225037162,0,118063304.0,116.0,5.9,302.0
372,372,92000000.0,27.166757,18.0,5,1,2,2,45.61142857142857,18.468582450009617,2,143049560.0,126.0,6.8,579.0
373,373,90000000.0,16.058284,19.0,1,1,2,1,65.25070728291317,6.0713347921225385,2,60874615.0,114.0,5.7,369.0
374,374,90000000.0,46.200042,8.0,2,3,2,1,19.363333333333333,24.460052107229686,2,484635760.0,96.0,6.5,2166.0
375,375,100000000.0,24.939295,20.0,1,3,3,2,6.300000000000001,12.02906822049032,2,93700000.0,131.0,6.9,963.0
376,376,90000000.0,19.836124,22.0,3,3,1,1,17.801973684210527,24.688183430178864,1,0.0,104.0,5.2,376.0
377,377,90000000.0,15.350451,22.0,1,2,1,1,38.377678571428575,18.887191106900822,2,140807547.0,107.0,5.9,290.0
378,378,100000000.0,15.625949,17.0,1,2,3,4,55.81242424242424,19.304588997600717,1,35168966.0,138.0,6.1,264.0
379,379,20000000.0,31.802807,37.0,1,1,2,1,110.86384920634919,18.284440459224214,0,79114085.0,129.0,6.6,650.0
380,380,88000000.0,24.100863,14.0,1,3,4,1,113.88550905662747,19.40985331233183,3,108539911.0,144.0,7.3,616.0
381,381,90000000.0,3.593349,9.0,2,1,0,2,5.75,18.153982388734022,0,16178959.0,110.0,5.4,50.0
382,382,87000000.0,14.824166,16.0,1,4,4,1,83.50090888278389,13.18915401163252,0,148336445.0,141.0,6.7,216.0
383,383,92000000.0,32.079995000000004,23.0,1,2,3,1,105.76965674676201,18.66506230073678,2,494471524.0,113.0,6.1,950.0
384,384,90000000.0,57.739713,19.0,2,1,4,1,59.69572649572649,12.623659803138318,0,429632142.0,143.0,7.5,3218.0
385,385,100000000.0,37.272385,13.0,1,3,0,1,113.32371794871797,12.263212880422572,3,384335608.0,108.0,5.9,1410.0
386,386,75000000.0,53.213931,15.0,4,3,2,2,259.2760891131814,18.616848638056325,8,288500217.0,108.0,7.2,2825.0
387,387,85000000.0,36.38795,22.0,2,4,1,2,121.88919385567995,12.156837483566658,5,315156409.0,124.0,6.2,840.0
388,388,85000000.0,60.929352,18.0,2,5,3,1,140.40101093351095,12.427179952411155,1,450717150.0,116.0,7.2,3783.0
389,389,75000000.0,36.605246,8.0,1,0,3,4,41.97378787878788,18.32048613221531,1,132274484.0,110.0,5.6,924.0
390,390,85000000.0,56.257411,7.0,1,2,2,1,33.70797101449275,24.37579277155813,5,358375603.0,91.0,6.8,2566.0
391,391,85000000.0,29.21998,12.0,1,3,1,1,43.45333333333333,24.291012620202654,3,340487652.0,107.0,6.6,1449.0
392,392,85000000.0,34.773106,7.0,3,3,3,1,55.93051606288448,12.156837483566658,2,208076205.0,115.0,6.3,1345.0
393,393,85000000.0,9.895061,19.0,1,0,1,1,12.17,11.990924006526242,3,183611771.0,100.0,5.1,313.0
394,394,75000000.0,36.743324,8.0,1,3,2,1,41.65168368852579,11.999135925966243,1,152930623.0,104.0,5.8,932.0
395,395,85000000.0,44.967453000000006,13.0,1,6,3,2,19.239393939393942,12.178432729067094,6,194168700.0,136.0,6.7,1225.0
396,396,90000000.0,41.207568,21.0,1,5,3,1,39.36534380305603,18.616848638056325,7,250649836.0,132.0,6.7,1240.0
397,397,85000000.0,16.479851,10.0,2,2,4,1,38.5891423670669,12.178432729067094,1,219103655.0,121.0,6.2,360.0
398,398,85000000.0,42.069993,12.0,3,5,2,1,32.33985042735043,12.427179952411155,1,311312624.0,122.0,6.5,1999.0
399,399,85000000.0,26.61951,13.0,1,0,1,1,32.602415458937195,18.502318678861904,1,197309027.0,83.0,6.1,656.0
400,400,85000000.0,80.316463,5.0,1,1,1,1,58.57716666666667,18.276385938369653,3,288747895.0,139.0,6.9,4663.0
401,401,68000000.0,41.273567,18.0,3,4,1,4,88.93857142857144,6.696946564885496,1,96976270.0,131.0,7.2,999.0
402,402,85000000.0,24.107835,16.0,2,3,2,1,87.28194444444445,24.278219560583093,2,80916492.0,104.0,6.4,514.0
403,403,85000000.0,32.044191,26.0,1,2,1,1,102.06723684210526,30.275364465750457,1,137298489.0,130.0,6.1,712.0
404,404,85000000.0,16.595874,14.0,2,0,3,1,39.40705128205128,19.40985331233183,3,162242962.0,145.0,7.3,652.0
405,405,85000000.0,8.282876,13.0,2,0,1,2,80.62941330599223,24.92859360449928,0,158468292.0,104.0,6.1,1705.0
